idea,winning,final_feedback
 Credit card that changes colors in relation to your spending habits and your high balance threshold. Green=good- yellow=slow down- red=stop  Benefits the consumer and the financial institution. For the consumer- conditions them to have better spending habits- which allows the financial institution to have consumers who don't default- pay debt more readily- are in better financial standing and therefore can afford other bank services like investment accounts. Benefits retailers because consumers will have more money for purchases in the long run.  Openly encourages good behavior between consumers as every consumer's spending habits/status are clearly visible. Could encourage competitions- like selfies- that show people spending wisely.  Can make any item—like a t-shirt- wallet- purse- sign—that shows a consumer's current financial standing openly for others to see. As spending habits increase or decrease- the visual status changes accordingly. Can perform the experiment for a month and see if it changes behavior or raises self-awareness.  Feedback. User testing. Implementation. Expanding on this idea in other areas/methods.  An OpenIDEO Meetup ,0,0
 Developed in an Open IDEO session in SF: Allow individuals in a community to act as a bank for other individuals (ex. check cashing).  The idea benefits members of a community that lack access to financial services such as check cashing- payday loans- and small business loans. Community members with access to financial resources could act as a fragmented banking institution offering these services. Our proposal would facilitate this system of relationships and transactions.The benefits for the community members acting as mini banks would be either a feeling of social goodwill or profit incentives.  Our idea taps into the power of fragmented community resources such as individual bank accounts and access to technology that not all community members may have access to- but that as a community- neighbors can share. One person in a community or multiple members in a community can vet other community members through mechanisms such as social underwriting to provide services such as loans- check cashing- etc. in a distributed way to community members that cannot access traditional services.  We can ask if community members would feel comfortable acting as a distributed bank for other community members if there was a way to vet them through social underwriting.  What kind of technology is needed to implement an idea like this? How do you create trust with those acting as the bank and how do you create credibility with those that would access this bank of community members? How do you build a network?  An OpenIDEO Meetup ,0,0
 Overdraft and other kind of fees are subsidized- and/or sponsored by corporations.  This idea benefits your average consumer that are at or below the poverty line. The main players are major banks and corporations- OpenIDEO- and consumers. Banks get to fulfill corporate social responsibility. Consumers get financial education and stability assistance.  We're using local social hubs to disseminate OpenIDEO's financial product.  An OpenIDEO Meetup ,0,0
 Spending money is fun- yet saving should that be as well. This idea triggers people to do so and makes it fun.  Big spenders with a hole in their hand. People who get the adrenaline kick from impulsive purchases- but ends up with money stress and a bunch of unused items at home.  The communities control the spending patterns and at the same time are the trigger to save more.  Create a 'wait' feature or a time lock on your wallet.  Create an online community where relatives and friends earn credits when saving money. After each purchase you loose credits- but the longer you wait the more credits you earn back. Every week you have to point out together the 'Big Spender Of The Week'- and that person needs to walk with his 'Stop...saving time!' shirt.  An OpenIDEO Meetup ,0,0
 Likes are worth dollars and the accumulation of likes support community initiatives.  Likes benefit the community. People who are the most generous give out the most likes to ideas that support the less fortunate in our communities.  Most people who have a computer or access to a computer use Facebook. Facebook has all sorts of diverse and different communities. Likes could become a common currency because they are positive and singular and can be given a specific value that does not devalue.  An OpenIDEO Meetup ,0,0
 We want to replace the need for physical money by using unique bio-metric identifier that are always on you.  Disorganized people- people in a fast moving world- mobile people- people in dangerous situations- all people!!!  work in closed systems (schools- employee lunch- small transactions)  technology behind these systems-'security'- promotion- partnerships with community  An OpenIDEO Meetup ,0,0
 A school/district wide platform for kids to spend- save- borrow and crowdfund for the stuff they want.  The main players are the kids! They will be able to learn by doing insofar as they will be able to use the currency to spend on stuff they want- borrow to start their own businesses (think lemonade stand) and crowdfund for larger initiatives like sports uniforms for the soccer team.  A program for kids to be able to use a school wide currency that can help them access stuff they need- and in doing so provide them with an opportunity to becoming financially confident. We believe monetary system doesnt need to be competitive to be efficient. We designed a system that enables collaboration amongst kids across district. They work together to achieve their goals and learn that a stable financial system means working together and supporting each other to achieve their dreams.  Ask kids in one classroom to come up with business ideas that they can run within their school- provide paper money for them to set up their business- once they are earning they can invest in communal projects and reinvest to grow their ideas beyond the small business to a district level.  How does one make monetary systems more collaborative and less competitive?How would this be feasible in a school? How best to relate to kids and students? How to incorporate it into a curriculum or class. How to integrate the idea into existing curriculum standards?  An OpenIDEO Meetup ,0,0
 Depending on the point in a lifetime of a car- a user decides when they would like to be able to use the car and bases on that pay a fee.  Every person with a driver's licence  An OpenIDEO Meetup ,0,0
 An opt-out- rather than an opt-in- program of embedded charity at the checkout line.  This will benefit charities- and is designed to benefit any charity of the company's choosing. There are three main players here- listed in order of importance: a company's customers- the company itself- and the charities. Each receives a tangible good. The customers have the satisfaction that they are doing good- without paying much for it; the company can donate large sums to charity without expending any of its own capital; and the charities receive money.  The businesses sign on to this program- and then solicit the community for input on what should be funded. The community then decides which causes or goals it would like to fund- and then directs the local businesses on what to do. Basically- a virtuous cycle between business and community. The best part? The entire apparatus of buying and selling remains unchanged- and only a small part of it is redirected for specific ends directed by the community- the state- or the national government.  Try it with a single business to check participation rates- customer feedback- and the overall success of the program.  A more finessed conception of economics- customer psychology- and the mechanics of implementing the program. Specifically- how to implement an opt-out program when a company does not offer a membership.  An individual ,0,0
 An innovative member-owned defined benefit plan and target date fund  The defined benefit co-op will help a person seeking to connect their monthly savings with future goals by pooling their resources with other members who in many cases will have similar goals. It will help people at the low income end of the spectrum plan to send their kids to day care- it will help middle-class folks plan a down payment on a house- it will help retirees live within their means. As a co-op- members will have the ability to steer the focus to where they see areas of need.  The co-op's mission is to find the best ways to serve its members. By bringing together people from different geographic and socio-economic backgrounds- the co-op creates a new kind of community which seeks to help all members of the community with the financial planning and investment aspects of achieving their life goals. The co-op has the ability to pursue creative- outside the box- community oriented- & non-financial solutions for its members.  This is a tough one. We find a million people from all walks of life- create a co-op- get seed capital from a social impact fund- hire an investment manager and creative head of operations- and ... I need to think about this..  Nothing big- just ah- hop on board- throw out the prevailing approach towards finance of self-reliance and individual planning- and dream big about how can we create a pooled target date and defined benefit co-operative that will help people from all walks of life define and achieve life milestones.  An OpenIDEO Meetup ,0,0
 Create a data visualization toolkit to make mind-boggling financial literacy concepts intuitive.  These data visualization tools will benefit numerous groups of individuals who find budgeting and planning bewildering because of the overwhelming number of numbers involved- the opaqueness of current tools- and the depth of understanding of the underpinnings of finance (compound interest- time value of money- risk vs. return- and so on). The first visualizations that seem high priority are budgeting & saving and medium to long term planning.  The data visualization toolkit can be adopted by any financial literacy curriculum to supplement their teaching program- so- if created well using human-centered design principles and a financial literacy domain expertise- it will hopefully be a refreshing use of technology and design that will help keep curriculums engaging- relevant- personalized- and intuitive. The toolkit can also be used by financial service providers to better serve their clients.  A couple of lightweight data visualization tools can be built in a spreadsheet program (excel- google sheets) and floated by local groups teaching financial literacy to get their feedback.  UX and Design- Spreadsheet prototyping- Software Development- Volunteers to do outreach ,0,0
 Where homeless individuals in the process of rehabilitation can learn how to financially take care of their basic human needs.  Who It Benefits: Homeless individuals who are looking to make a fresh- and financially stable start in life.Main Players: Members of the community with the creative know-how- and financial planning skills to educate others on how to live prosperous- economically comfortable lives on a budget.What's In It For Them: Using their expertise to help others who need it most- and strengthening the social and financial standing of their community.  Maslow's Street Fair would directly connect homeless individuals with members of their community in an active- and communicative environment. Community volunteers will set up displays- showcasing the innovative ways they thriftily take care of their essentials needs- and rehabilitating persons will be able to learn from their peers on a hands-on- conversational platform. This promotes economic togetherness- financial independence- and gives a lighthearted essence to a serious situation.  Before taking this idea outside- the best place to start would be inside. Teaming up with local homeless shelters will give us the opportunity to display individual tactics right inside of these homes. For example- a demonstration on how to cook healthy food on a tight budget can be set up inside of Next Door Shelter for the benefit of the residents. This would promote the street fair by sending it to the front doors of the homeless- and getting them familiar with the helpful tactics available.  A person- or group- that has experience in social services- or liaising with community partners would be an appreciated asset to communicating with homeless shelters- as well as deciphering the needs of the rehabilitating homeless.Would there be anyone who knows a practical structure for planning and executing a street fair or festival? It would be a great help in the planning process- as well as finding community members who are willing to showcase their financial skills.  Other ,0,1
 Establishing an Effective Financial Literacy Program for the Patrons of Oakland Public Library  This program will benefit the patrons of Oakland Public Library. Patrons will have the chance to learn skills and be exposed to tools that will help them with their financial goals. It could range from setting those goals to achieving existing goals. It will likely range from making a budget for setting aside $10 a week for a safety net- to building up a down payment- to getting started on a business idea- to planning out a 529 college savings plan to send kids to college.  Libraries are existing community spaces readily seen by the communities they serve as safe and trusted places to seek assistance. Libraries have a long history of providing services to their communities- from kids programs to adult literacy- and they appeal to a broad range of people. As a bonus .. libraries have the two core infrastructure elements needed to house this program: physical meeting spaces and computer access.  A. There are a variety of analogs. We can look at and sit in on programs being taught at nearby libraries (San Francisco Public Library offers programs through http://projectmoney.org/index.html and smart money @ your library- for instance); B. We can look at assessments of non-library programs offered to a similar set of constituents; C. We can teach a few small pilot courses.  A. Help refining the high level goals and philosophy (To meet all library patrons at their current level of financial literacy and provide ongoing training and support) B. Help with strategy and design- for instance: Is OPL the right scope to start with? Too big or too small? What parts of the curriculum could be adopted versus need to be created (i.e.- the age old build vs. buy question). C. Volunteers to teach some initial courses and gather feedback. D. Design and content expertise.  A group brainstorm ,1,1
 Borrowing from the direct-sales business model- Face to Face lending relies on social networks to distribute credit.  This business will serve the 38% of US adults currently unbanked or underbanked.More specifically- the Face to Face lending targets the current customers of predatory lenders like payday lenders- title lenders- etc.The goal is to offer access to credit that is cheaper that current options and provide a path for building credit scores.  Similar to the health promoter model- Face to Face Lending will be built on credit promoters and their ability to affect the behavior of the communities where they live.Credit worthiness is more than a number given you by the credit agencies.It is the people you know- and the people that know you- and the family and community ties you to everyone else.Face to Face Lending will let borrowers build on that foundational concept of trust.  I can recruit one or two credit promotors to not only test assumptions about the model- but also pilot a few small dollar loans.  I know I need help with a) understanding how to engage with credit reporting agencies- b) building partnerships with mobile payment systems- and c) building partnerships with rechargeable cash card companies.I also need help identifying my assumptions and building a profit model. I also just plain need folks interested in working on this.Drop me a line if you have relevant skills or are just plain interested.  A student project or collaboration ,0,1
 By creating conceptual economies in class- students can learn to better manage their finances early and carry on such skills later in life.  This idea inherently benefits the youth and is largely reliant on educators. Nothing is keeping students from bringing these practices back home- however.  Schools are a community in and of themselves. They not only educate the youth- but also involve the adults- both teachers and parents.  An individual ,0,0
 Individuals are able to establish and grow their savings by being incentivized to utilize their own will power.  •Individuals struggling with saving money: This program will empower individuals to establish and grow a solid savings account through incentives •Banks/Credit Unions: A new customer base is formed of individuals who could go on to utilize other bank provided services as well•Overall community: Individuals in the community become more financially secure which allows them to support the local economy and become less dependent on possible non-profit and government services  Local banks and credit unions would create special savings accounts that incentivize individuals to maintain or increase the amount of money they save by offering special interest rates or matched savings to those who achieve certain savings goals. The additional funds could be potentially be sponsored by individuals or partner organizations as well.  A good place to start would be to work with a local credit union which will have more control over the way they manage their business locally. They can open up this option to a key segment of individuals who would most benefit from this service – for example potentially partnering with local high schools and their students who are most likely just beginning to establish their own savings accounts.  What are the regulations within the banking industry that may result in potential barriers? Who are the segments of individuals that this would most benefit- and how do we reach them? Who should be considered as a potential partner for funding or support? What are the savings goal requirements needed in order to obtain incentives? Should they be established on an individual basis? How do we communicate the return on investment for all stakeholders?  Other ,0,0
 We can improve financial literacy with an educational program that teaches older students who then pass along lessons to younger students.  Main players: * Community Leaders: Individuals within any community that can mobilize buy-in to programs; ideally possessing a strong understanding of local financial institutions * Students: Students would be broken down into each grade level or age group from oldest youngestWIIFT: An effective program requires a minimal time commitment- but provides a positive sense of community involvement.Primary Beneficiaries: * The entire local community would benefit as all members are involved  Inspired by the Junior Achievement Program (juniorachievement.org)- this idea relies on community leaders and established educational systems. The structure would be as follows: 1. Community leaders (such as parents or PTO's) would divide into groups to visit and teach financial literacy to upper-level classrooms for one day.2. The students that were taught that day would then separate into groups and teach a younger class the next day. 3. Repeat step 2 for all student age groups.  Anyone can experiment with this process in their community- simply by volunteering a day out of their schedule to teach a local class about financial literacy concepts. There are numerous resources to make these lessons entertaining and informative (many of which were touched on during the research portion of this challenge). Then after you teach the class and answer any questions they have- encourage them to volunteer to teach a younger class. Work with their teachers to make it an assignment.  Numerous sources provide recommendations for financial literacy programs- but a standardized program that is flexible enough to be adapted to any local community regardless of language could best be built through a crowdsourced effort such as is possible with OpenIDEO. So refining this community-based program should be thought of as a community effort.  An individual ,0,0
 A healthy cleanse for your wallet and bank account.  Everyone.  Americans are addicted to credit. It is easy to think credit is debit but it is not. Credit is credit and we need to stop feeding our addiction. It is time for America to cleanse its wallet and start being responsible and conscious of their spending. We need to be accountable for ourselves and each other.  Just like a rehab program- treat this the same way. We have to get used to not spending what we don't have and change our lifestyles. Understand commercialism and consumerism to know why Americans are addicted to credit.  I would love people working in finance- account management- risk management- etc. to assist with their skills and knowledge.  An individual ,0,0
 Give a man a fish and you feed him for a day; teach a man to fish and you feed him for a lifetime - Proverb  1. Churches in the local area. They will be able to evangelize their mission- assist the needy- and grow their community in numbers.2. Local community. People who need/want to learn new skills now will be able to for free.3. Volunteers. Overall good feelings and add volunteerism to their resume.  In any local community there are vast resources of human knowledge that can be shared and given to others who would truly benefit. And what better place to share than at a place already designed to welcome the most needy in our community- a church. People from all backgrounds and professions attend various churches. These people have a lot of knowledge and work experience they can teach to others in their local community- especially in basic computer- language- and life skills.  Find a megachurch that is willing to host a learning seminar and provide a pool of potential volunteers from their congregation. (Preferably in a neighborhood with a diverse community from low to high-income wage workers) Research what skills are most needed in the community (i.e. learning how to use the internet to research- learn basic English skills- financial management). Then have volunteers to coordinate and promote the seminar at the local church and see if people will attend for free.  Work with local non-profits and churches who are heavily involved with assisting the needy.  An individual ,0,0
 Richmond's collective of successful business people collaborate with local charity groups to make Richmond a self-sustained city.  This idea will benefit the entire community of Richmond- from local to corporate businesses and business owners- to the poverty-stricken homeless. Richmond's unique circle of successful friends and colleagues; college presidents and administrators and former pro athletes- will invest in businesses to create jobs specifically for the youth. They will help promote care and outreach to get people off the streets- and employ them- or find them employment elsewhere.  It will be 100% community run and operated. Not only will community members be meeting and interacting primarily- only with Richmond residents- the entire operation will operate out of Richmond. Those who have been successful financially will offer financial mentorship to members- as well as promoting higher education- and career/future building. over time- the success of the program will inspire people to invest in themselves and their community- creating a sense of financial responsibility.  Step 1. Find a candidate — Search local centers that provide job search help for someone willing to receive outside help finding a job. Step 2.Find a local business. — Contact businesses in the area- preferably a self-owned business- willing to hire a qualified individual- down on their luck seeking employment. Step 3. Over a 6 Mo. Span- Coach 'em up- track it —Use our network to provide financial advice to the individual during his work. —Promote and expose advancing opportunities  I am curious to know of programs such as this- that may have been tried- or are in progress around the world that someone may personally be familiar with. What are some aspects of the operations of the program that may or may not have worked? Can a small group (15-20 people) of financially sound locals in a primarily low-income area have success against a gentrification in progress- in your experience or opinion? Does this seem realistic? Why or Why not?  An individual ,0,0
 Simple and fun game to understand the importance of finance  Children who do not have financial literacy and do not have will to learn it but can enjoy playing game.  An individual ,0,0
 Financial Ideas makes a look a sense and should be good  This idea would benefit the whole world!  An individual ,0,0
 Wouldn't it be revolutionary if we could use the trust and authority of religious spaces for financial inclusion?  Religion is a powerful force in that it can be universal- but may also target those excluded by financial institutions.I was recently in Nepal andnoticed that the religious sites there were often used by those identified in the research phase as being particularly in need of financial empowerment (e.g.- women- those without salaried employment).Further- religious networks may extend further than other forms of authority (e.g.- government services) be able to include the most remote.  Shared faith creates communities with strong internal ties.Religion can inspire its members to be charitable to their co-religionists in ways that for-profit financial institutions may not.In many contexts religious leaders have a great deal of trust and authority among their constituents and may be powerful as financial educators or example-setters.Some religions create physical spaces which members visit regularly.These could be powerful locations for reaching many people efficiently.  We could organize a short-term loan program at a local church to see if local parishioners would be willing to lend money to a member of the congregation.We could also compare this to willingness to do the same for people outside of the congregational community.We could survey to see how much religious figures are trusted versus other forms of authority (e.g.- friends- family- gov't officials- celebrity)- though this will definitely vary by region!  Because religious practice is so varied by location- thoughts from OpenIDEO users around the world as to whether this would work in their cultural context would be really important.Perhaps a community member knows of a particularly successful program executed in a community near them?  An individual ,0,1
 Research  Young Students  An organization ,0,0
 A youth campaign that taps the power of young people to change the way we think and talk about money.  Like the voting movement of the previous decade- this idea taps into the power of younger generations to change the conversation around money. By engaging students- ages 18-early twenties- we can start to build energy around the importance of financial education and begin to change the stigma around needing help. By getting the younger generation excited about their financial health- a sort of grassroots army is created. They can achieve financial stability and pass it down the line.  The idea is a kind is modeled after the PAC- grassroots movement- Rock the Vote. It gets young people involved to spread the word and change our social norms. One of the biggest challenges in any education initiative is motivation. By getting young people involved- we tap a very large- very active social network to create a buzz and stir interest in financial education.  A local campaign can be created in one or more cities- using social media and a University and contacts in the PAC and grassroots sectors. By using the student loan conversation as a hot topic starting point- we can start a Facebook/ Linked In page to measure buzz and reach and hold brain storming events at a couple of universities where we can observe attendance and enthusiasm- while also collecting ideas from students.  How can we get a buzz started? Does anyone have experience with starting a grassroots campaign? Would anyone be willing to initiate a campaign at a University and hold a brainstorming session? What kind of visual and social tools can we use to engage young people?  An individual ,1,1
 Connect current resources through a collaborative platform  A collaborative platform would expand access to financial education in communities with credit unions- schools and community centers for students and adults of all income levels who struggle to manage their debt- save money and plan their financial future.  This concept leverages existing bright spots by creating a platform that would bring them together to share their ideas and success stories in order to streamline their efforts and build strength in numbers. It can act as a direct resource for those seeking help- as well as a place where volunteers can find opportunities to give back to their community. It pulls communities together for a common cause and would become a place where people can both help others and receive help.  I have mentioned the concept to the Chaco CEO and he feels strongly that collaboration is the key to effective education. I have a few contacts in my network of some like-minded organizations including credit unions- schools and churches that may be interested in participating in a trial platform. A light test could be performed by setting up a sample and tracking their enrollment numbers and demographics before and after combining efforts with the launch of the platform.  If anyone has experience in launching a collaborative network before- I would be interested to hear about what shape it took - how it went- what challenges were faced- etc.This idea was sparked by interviews with Chaco Credit Union- does anyone out there know- or work with a similar organization that may have something to add?The platformdoesn't have a shape yet. Ideas are welcome to begin to shape it into a more concrete model. I am available for brainstorming. Let's work together!  An organization ,0,0
 Making saving fun through prize-linked savings accounts to incentivize sound financial decision-making  Prize-linked savings accounts work best for individuals who need incentives to save -- helping bring the unbanked online and teach the merits of saving for those who are less inclined to do so. The idea is attractive to customers as they function both as a lottery -- providing the thrill of winning a prize -- as well as a long-term savings account built off these deposits.  The goal is to help bank the un-banked and bring new types of customers into the financial system. You could pilot the program in a small community. One way to demonstrate the value of the project is to run a demonstration over several months where half the group regularly purchases traditional lottery tickets- while the other half participates in a prize-linked savings system- to illustrate the value of investing.  At least in the U.S.- there are regulatory restrictions around who can operate and run a lottery. The right to run a lottery is limited to 47 jurisdictions- 44 states- DC- Puerto Rico- and the Virgin Islands. I believe that city governments or non-profits that want to launch PLSAs are barred from doing so. How could this idea be leveraged in more feasible structures that do not have regulatory constraints?  Other ,0,0
 Teach urban communities how to stock their kitchen and cook in a healthy- financially responsible way.  This will help adults in urban environments who have access to good- local produce- but don't know how to cook at home in a healthy- financially responsible manner. The idea of the celebrity chef has convinced middle-class individuals that cooking at home should be a rare occasion- and all excess food should be discarded (see this TED talk by Tamar Adler on the phenomenon: https://www.youtube.com/watch?v=Al2rZKXnJxQ). This leads to wasted money- wasted food- and less healthy meals.  Communities have so much legacy knowledge on cooking- in various ethnic traditions that have been handed down for centuries. I'm particularly interested in showcasing basic cooking techniques that provide a more sustainable way of cooking at home using large batches of local produce- which can then be portioned off for the week to come (such as those featured in Tamar Adler's book- An Everlasting Meal: Cooking with Economy and Grace).  Interviewing people shopping local farmers markets- to test basic assumptions around cooking literacy- and interest in discovering techniques that are more cost-effective and sustainable.  I would love inputs from teachers on how to most effectively convey this information- impact analysts on the numbers behind the problem of food waste- and technologists on how to build a scalable platform that empowers cooking at home.  An individual ,0,0
 Stop welfare abuse and enable aspirations  Benefits those who have no choice but to be on welfare due to physical or mental reasons. Enables all others who want to lift themselves out of poverty. World class companies make trillions and help billions. The two simple ideas are firstmake welfare a last choice so that people select it as a last resort.- second use technology to make larger and larger loans/credit lines available at low interest rates which are the same for rich or poor borrowers.  The main value is fairness. Help only those who genuinely need help and design in such a way that most people want to get off welfare. Make those who succeed role models and glorify them. Communities can volunteer time and money to take care of the genuine welfare cases. Affluent community members can also volunteer time to skill the poor in their communities and provide them livelihoods.Recognise that there is no need for public money to end poverty  In India we are looking at experimenting in one state or union territory with uptosixty small projects to test out and refine models based on these two simple design ideas. We are optimistic that these experiments will start by July 2015 but there maybe delays or the experiments may never start.  At IYM www.iymetros.com we welcome interaction to see if our ideas are good or if there are better ideas. Step 1 is to help the experiments to get started and then to help during the experiment phase with the aim of creating a feeding frenzy among world class companies to invest and innovate because they see a big pot of gold and the ability to end abject poverty by 2025.  An organization ,0,0
 By helping women in kakuma with access to loan would enable women like Annociata to be self-dependent.  This idea would benefit women. How? By enabling them to have the sewing machine and open sewing room. At the end of the day- it would help them to equip other women with reliable skills that will enable them to earn and save.  There are women like Annociata who are skilled with hand craft skills and this idea is using those already skilled women to empower other women around them and at the end of the day work hard to ear and save as a means for women to improve their financial opportunities and resources.  The example is Annociata together with her group. They all skilled with hand crafts skills and they work hard to earn and the little they get helps them to sustain their families. Since the expectation is to help other women with skills which will serve to enable to earn and save as for them to be self-dependent; I think and I believe that by giving women like Annociata access to loan will make great changes in their life and as well in the lives of other people around them.  Social entrepreneurship skills.  An individual ,0,0
 Have you ever thought about the % of persons with special needs in your country?  This idea aims to provoke how to include the citizens of special needs into the banking services. There are still too many things to improve among the banked populations regarding accessibility and if we consider among the unbanked population: how is the experience of go to a bank for a person on a wheelchair? How is it easy for a blind/deaf person search for a necessary information? How could we solve these challenges?  The lack of knowledge about special needs by society in general and managers are usually the root causes for prejudices over the persons with disabilities and the underservice of these niche. If everyone in our societies depends on money to satisfy daily needs- access to banking services is also critical for financial security. Then- it requires pay attention and understand the diverse realities and needs of the citizens to be attended.  Visiting banks in Brazil- I can see some agencies- mostly the public banks- have been concerned on accessibility issues on last years. I posted some pics attached to show some examples. But there are a lot of improvements to do! If a deaf or blind person tries to search informations about financial services in braile or in gestures/signal language- I've never seen and normally nobody at the banks knows braile and signal language.  Adapt communication to special needs- think on initiatives to do online and offline- ergonomy- cases to inspire  An individual ,0,0
 Recognizing the domestic working section not as helpers- but as an employment.  This idea focuses on the financial empowerment of the domestic working section in India which does not have a clear set of rules of employment laid down. It also helps in bringing a certain amount of discipline into the unorganized sector. This can be a model that can be further implemented for other working sections in the unorganized sector in India.  This idea is based on bringing the employers of the domestic workers together in acknowledging the importance of the latter and also help them in making the system transparent- thus making the workers financially stronger than they are- right now. Both the employers and the employees work for mutual benefit.  Every idea can be made successful with the right amount of confidence and perseverance.From what I have learnt- the domestic working section is mostly sidelined as the people who help and not as the ones who drive. The only way to change this- is by working with one particular domestic worker and educating her/him on the importance of their profession. By encouraging them in spreading this ideologies with their fellow workers and also at place of work- the idea will make a sound difference.  More ideas on how the domestic working section can be made more structured and transparent. Although quite a few attempts have been made at legislating the laws for the protection and financial empowerment of domestic workers- not all of them have seen the light of the day as Domestic sector is not protected under the scope of labour laws in India. Thus- brainstorming on how to make a policy level impact would be of great help.  An individual ,0,0
 Peer assisted decision making.  This idea will benefit anyone with an internet connection. From school age children right up to retirees. The idea allows an individual to review what their peers have done in a similar financial situation. Improving financial literacy among individuals and linking them to a wider community of their peers.  This idea increases the size of the community available to any individual. Peers could be located in any corner of the globe. The aim is not to direct what financial decisions should be made- but rather show what people in similar situations have done. This will improve financial knowledge in local communities leading to greater opportunities and put people in contact with a wealth of resources. Resources and opportunities grow as the (online) community grows.  Prototype the screens (desktop and mobile) to determine if the idea of social (You & Me) finance is worthy of further investigation. The feedback gathered could lead to new iterations (divergence/convergence) of the original idea.  Concept development Testing and prototyping Refinement Coaching Idea viability  An individual ,0,1
 Using local shops- post offices & uniquely programmed pre-paid cards to encourage financial planning  Banks/Card issuers (eg. VISA- AMEX- etc): New audience for card usage- New install bases in small stores Square/Stripe/Paypal: Payment processingLocal stores/Small Businesses: Develop capability to accept cards- benefiting communities they serve Community members: Encourages savings and creates a saving habit Post Offices: Become the banks Governments: Encourages financial inclusion and increases money in local banks Central Banks: Key to designing the system  Community members can pre-pay to top-up their cards with a certain amount they expect to spend in the month on staples- food- and household expenses. Any leftover value can either be added to next week's/month's prepayment or added to their own savings account. The local businesses become focal points of this program since they are usually at the centre of community interactions. They exist in both large and small communities and have strong ties to the families they serve.  We can experiment this using coupons. Where families in the community buys the coupons at the start of every week or month (depending on their salary schedules) and tap in a few local stores to experiment with this project  Do you think this is this viable?How else can we prototype? How can we drive adoption among both community members and vendors? Who should own the platform- govts or banks? Would anyone be interested in testing the prototype? Can governments use this to start a savings matching program?  An individual ,0,1
 Enable communities to pool together to raise money using a single lending instrument.  Financial institutions benefit by pooling individual risks and by simplifying & reducing the underwriting process (which is costly when making individual loans). Individuals in a community benefit by receiving a portion of the loan proceeds to fund new businesses- capital purchases- or other investments. Each borrower has an obligation to pay that varies with their ability to pay and their income.  By allowing people to join together to borrow- they can reduce the consequences of failure when trying something new and innovative (like starting a new business). Lower risk aversion should result in higher-yielding investments- on average. But this innovation in financial instrument would need paired with the financial literacy and financial infrastructure concepts already proposed.  While I think there may be applications in both developed and developing communities- it may be easiest to prototype and refine this concept within the existing infrastructure of developing-world microfinance. Co-operating with Grameen or another MF institution might be the quickest route to validation and scale.  No idea is ever fully-cooked at origination; I could use the community's feedback and reframes to refine and explore this idea's range of possibilities.  An individual ,0,0
 Tourism industry has to change their ways towards volunteering trips. Currently- unknowingly- volunteers are doing more bad than good.  The poor communities affected- the volunteers themselves and travel companies as they become more ethical and follow CSR guides.  Orphanage tourism is booming. But it is not contributing towards children OR local communities. All the money generated simply vanish or go back to tour operators.  A student project or collaboration ,0,0
 Partner with an established MFI in-country (if possible) to extend their services into the camp; if not possible- launch a new one.  Benefits entrepreneurial camp members; helps to launch new (social- non-exploitative) businesses- and begins to provide employment.Needs to link up to existing (in-country) or international supply chains.  Draw on the group methodology to surface the most relevant business ideas.Potentially inject seed capital to help encourage & grow potential businesses.  An individual ,0,0
 °Mercury generates recommendations for community investment decision-making- civic resource allocation and government policy enactment.  °Mercury- a recommending intelligence engine- has the potential to benefit all communities- everywhere. Its inherent power stems from its culling of personal and sociological information to pinpoint community needs and their potential adverse effects on economies at scale. It is at its best use case when corporations and governments use its prescriptive capabilities to intelligently manage resources and invest smarter in communities.  For communities' needs to be addressed- they must first be identified. °Mercury leverages leading indicators of community health to pinpoint opportunities for smarter social investment: social influence- innovation quotients- prosperity potential- environmental impact- financial literacy- liberty- justice and reform.°Mercury also considers the strength of existing community structures- systems and values as a litmus test of positive community potential.  What other indicators of high or underperforming communities might be leveraged to create more accurate social profiles of communities? How might °Mercury- an intelligent resource recommendation engine- be prototyped and tested in the field?  An individual ,0,0
